epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.0722497701644897,0.001,0.6170549988746643,0.8872528076171875,0.6973000168800354
1,0.6539859175682068,0.001,0.7736250162124634,0.7950901389122009,0.7361000180244446
2,0.5098642706871033,0.001,0.82396000623703,0.7254215478897095,0.7688999772071838
3,0.4190148115158081,0.001,0.8554800152778625,0.7339959740638733,0.770799994468689
4,0.3530086576938629,0.001,0.8777949810028076,0.7237232327461243,0.7847999930381775
5,0.3027743399143219,0.001,0.8945450186729431,0.6892127990722656,0.8050000071525574
6,0.26218050718307495,0.001,0.9078249931335449,0.863639235496521,0.78329998254776
7,0.23042888939380646,0.001,0.9191300272941589,0.8739224672317505,0.7802000045776367
8,0.1479611098766327,0.000100000005,0.9496350288391113,0.5560266375541687,0.8492000102996826
9,0.10919506102800369,0.000100000005,0.964805006980896,0.5774651169776917,0.8476999998092651
10,0.08806813508272171,0.000100000005,0.9735350012779236,0.6053234934806824,0.8465999960899353
11,0.0715070515871048,0.000100000005,0.9804649949073792,0.6389280557632446,0.8449000120162964
12,0.057532940059900284,0.000100000005,0.9861400127410889,0.6785220503807068,0.84579998254776
13,0.045351624488830566,0.000100000005,0.9906749725341797,0.7237510085105896,0.8442999720573425
14,0.03478466346859932,0.000100000005,0.9942299723625183,0.7763815522193909,0.8416000008583069
15,0.028557831421494484,1.0000001e-05,0.9946799874305725,0.7714669704437256,0.8439000248908997
16,0.024865398183465004,1.0000001e-05,0.9965800046920776,0.7776273488998413,0.843999981880188
17,0.023067522794008255,1.0000001e-05,0.9974250197410583,0.7842708826065063,0.8440999984741211
18,0.021647930145263672,1.0000001e-05,0.9978899955749512,0.7913050055503845,0.8440999984741211
19,0.0204002782702446,1.0000001e-05,0.9981750249862671,0.7985435128211975,0.843500018119812
20,0.01926286332309246,1.0000001e-05,0.9984099864959717,0.8060439825057983,0.8432999849319458
21,0.018204333260655403,1.0000001e-05,0.9986249804496765,0.813614010810852,0.8432000279426575
22,0.01765522174537182,1.0000001e-06,0.9985600113868713,0.8133411407470703,0.8438000082969666
23,0.017266741022467613,1.0000001e-06,0.9986900091171265,0.8136329650878906,0.8442000150680542
24,0.017063796520233154,1.0000001e-06,0.998769998550415,0.8142281174659729,0.8438000082969666
25,0.016912657767534256,1.0000001e-06,0.9988099932670593,0.8149018883705139,0.8440999984741211
26,0.01678093522787094,1.0000001e-06,0.9988250136375427,0.8156925439834595,0.8438000082969666
27,0.016658909618854523,1.0000001e-06,0.9988600015640259,0.8164528012275696,0.843500018119812
28,0.01654370315372944,1.0000001e-06,0.9989200234413147,0.8172580599784851,0.8432999849319458
29,0.016431517899036407,1.0000001e-06,0.9989550113677979,0.818088948726654,0.8432999849319458
