epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.275166630744934,0.001,0.5348150134086609,1.0947265625,0.6046000123023987
1,0.7873753905296326,0.001,0.7237650156021118,0.7863165736198425,0.7290999889373779
2,0.6036050319671631,0.001,0.7899100184440613,0.7266803979873657,0.758400022983551
3,0.4991641342639923,0.001,0.8257049918174744,0.668423593044281,0.7835000157356262
4,0.4291914701461792,0.001,0.8502799868583679,0.6667760014533997,0.7846999764442444
5,0.37458428740501404,0.001,0.8689799904823303,0.6487987041473389,0.8009999990463257
6,0.3306816816329956,0.001,0.8842800259590149,0.7211629152297974,0.7871000170707703
7,0.29307129979133606,0.001,0.8964849710464478,0.6512677669525146,0.8068000078201294
8,0.17995749413967133,0.000100000005,0.9375249743461609,0.5554976463317871,0.8439000248908997
9,0.14888283610343933,0.000100000005,0.948930025100708,0.5760074853897095,0.8418999910354614
10,0.1306968629360199,0.000100000005,0.9561150074005127,0.6026455163955688,0.84170001745224
11,0.11564832180738449,0.000100000005,0.9622399806976318,0.6302784085273743,0.8410999774932861
12,0.10236909985542297,0.000100000005,0.9674350023269653,0.6609698534011841,0.8406999707221985
13,0.09031368046998978,0.000100000005,0.9720600247383118,0.6972779035568237,0.8393999934196472
14,0.07923838496208191,0.000100000005,0.9766200184822083,0.73676598072052,0.8385000228881836
15,0.07036026567220688,1.0000001e-05,0.9781150221824646,0.7403246164321899,0.8407999873161316
16,0.06583750993013382,1.0000001e-05,0.9803100228309631,0.7459248900413513,0.8411999940872192
17,0.0637226402759552,1.0000001e-05,0.981249988079071,0.7513231635093689,0.84170001745224
18,0.06197979673743248,1.0000001e-05,0.9820849895477295,0.7569126486778259,0.8414999842643738
19,0.06037767231464386,1.0000001e-05,0.9828150272369385,0.7626809477806091,0.8416000008583069
20,0.05886458605527878,1.0000001e-05,0.9835050106048584,0.7679945230484009,0.84170001745224
21,0.05742000415921211,1.0000001e-05,0.9841150045394897,0.773809015750885,0.8414999842643738
22,0.05663999170064926,1.0000001e-06,0.9843199849128723,0.7668944001197815,0.8418999910354614
23,0.05607965216040611,1.0000001e-06,0.9845700263977051,0.7668902277946472,0.8421000242233276
24,0.05581234395503998,1.0000001e-06,0.9846900105476379,0.7671513557434082,0.842199981212616
25,0.0555998794734478,1.0000001e-06,0.9847699999809265,0.7675191164016724,0.842199981212616
26,0.05541104078292847,1.0000001e-06,0.9848549962043762,0.7679254412651062,0.8424999713897705
27,0.05523461848497391,1.0000001e-06,0.9849600195884705,0.7684735059738159,0.8424000144004822
28,0.055067285895347595,1.0000001e-06,0.9850450158119202,0.7689452767372131,0.8422999978065491
29,0.054902344942092896,1.0000001e-06,0.9851199984550476,0.7695133090019226,0.842199981212616
