epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2099816799163818,0.001,0.5586349964141846,0.9494685530662537,0.6640999913215637
1,0.7601766586303711,0.001,0.7314599752426147,0.7733728289604187,0.7365999817848206
2,0.5908187627792358,0.001,0.7934899926185608,0.7019045948982239,0.7563999891281128
3,0.4925031363964081,0.001,0.8278899788856506,0.6107285618782043,0.7961000204086304
4,0.4235265254974365,0.001,0.8525350093841553,0.5939383506774902,0.8075000047683716
5,0.37092527747154236,0.001,0.8708950281143188,0.5947771668434143,0.8087999820709229
6,0.32872745394706726,0.001,0.885200023651123,0.6198332905769348,0.8069999814033508
7,0.2944076955318451,0.001,0.8966100215911865,0.622792661190033,0.8105999827384949
8,0.1760202944278717,0.000100000005,0.9389449954032898,0.6081215739250183,0.8392999768257141
9,0.14353486895561218,0.000100000005,0.9508000016212463,0.6314738988876343,0.8379999995231628
10,0.12475723773241043,0.000100000005,0.9583899974822998,0.6581103801727295,0.8367000222206116
11,0.10967313498258591,0.000100000005,0.9642999768257141,0.6900588274002075,0.8355000019073486
12,0.09636209905147552,0.000100000005,0.969539999961853,0.7218865752220154,0.8373000025749207
13,0.0842699408531189,0.000100000005,0.9746749997138977,0.7613450884819031,0.8357999920845032
14,0.07321516424417496,0.000100000005,0.9789400100708008,0.8035241961479187,0.8348000049591064
15,0.06430887430906296,1.0000001e-05,0.9804999828338623,0.7772074937820435,0.8392000198364258
16,0.059978365898132324,1.0000001e-05,0.9828050136566162,0.782081663608551,0.8396999835968018
17,0.057905297726392746,1.0000001e-05,0.9837300181388855,0.7879064083099365,0.8398000001907349
18,0.05616649240255356,1.0000001e-05,0.9844499826431274,0.7937272191047668,0.8398000001907349
19,0.054581038653850555,1.0000001e-05,0.9851899743080139,0.7999728918075562,0.8389000296592712
20,0.05309855565428734,1.0000001e-05,0.9858850240707397,0.8060717582702637,0.8378999829292297
21,0.05168382450938225,1.0000001e-05,0.9865049719810486,0.8122443556785583,0.8374000191688538
22,0.051278408616781235,1.0000001e-06,0.9859849810600281,0.804836630821228,0.8379999995231628
23,0.05056316405534744,1.0000001e-06,0.9864500164985657,0.8040786385536194,0.8378000259399414
24,0.05028729513287544,1.0000001e-06,0.986615002155304,0.8037490248680115,0.8377000093460083
25,0.0500716008245945,1.0000001e-06,0.9866899847984314,0.8037492632865906,0.8374000191688538
26,0.04988332837820053,1.0000001e-06,0.9867749810218811,0.8038886189460754,0.8371999859809875
27,0.04971123859286308,1.0000001e-06,0.9868649840354919,0.8041533827781677,0.8374000191688538
28,0.04954591393470764,1.0000001e-06,0.9869149923324585,0.8044865131378174,0.8375999927520752
29,0.049387142062187195,1.0000001e-06,0.9869700074195862,0.8049163818359375,0.8377000093460083
