epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.0705318450927734,0.001,0.6217700242996216,0.7710328698158264,0.7372999787330627
1,0.6736627221107483,0.001,0.767104983329773,0.6124540567398071,0.7900000214576721
2,0.5279774069786072,0.001,0.8175950050354004,0.5932406187057495,0.8016999959945679
3,0.436420202255249,0.001,0.8495799899101257,0.5720243453979492,0.8123999834060669
4,0.3688957691192627,0.001,0.8719649910926819,0.5805911421775818,0.8169999718666077
5,0.3158778250217438,0.001,0.889769971370697,0.618073046207428,0.8138999938964844
6,0.2757619023323059,0.001,0.9030399918556213,0.6371036767959595,0.8205000162124634
7,0.2425561100244522,0.001,0.9143049716949463,0.6686834692955017,0.8147000074386597
8,0.15167821943759918,0.000100000005,0.9480999708175659,0.560819685459137,0.8460999727249146
9,0.11044082790613174,0.000100000005,0.9649749994277954,0.5911872386932373,0.8450999855995178
10,0.08832868933677673,0.000100000005,0.9739500284194946,0.6256701946258545,0.8468000292778015
11,0.07139671593904495,0.000100000005,0.9808449745178223,0.6680151224136353,0.8468999862670898
12,0.05713178589940071,0.000100000005,0.9864699840545654,0.7174103260040283,0.8442000150680542
13,0.044929444789886475,0.000100000005,0.9909150004386902,0.7712135314941406,0.8424999713897705
14,0.034437451511621475,0.000100000005,0.9944049715995789,0.8328899145126343,0.8414000272750854
15,0.029591664671897888,1.0000001e-05,0.993690013885498,0.83486407995224,0.8434000015258789
16,0.02543839067220688,1.0000001e-05,0.9958299994468689,0.8419105410575867,0.8424000144004822
17,0.02344430424273014,1.0000001e-05,0.9966949820518494,0.8496865034103394,0.84170001745224
18,0.021929094567894936,1.0000001e-05,0.9972550272941589,0.8579455018043518,0.8416000008583069
19,0.020616943016648293,1.0000001e-05,0.9977399706840515,0.866322934627533,0.8414000272750854
20,0.01943254843354225,1.0000001e-05,0.9980499744415283,0.8749623894691467,0.8414000272750854
21,0.0183367021381855,1.0000001e-05,0.9982600212097168,0.884093165397644,0.8414999842643738
22,0.01805397868156433,1.0000001e-06,0.9980549812316895,0.8878388404846191,0.8414999842643738
23,0.017591334879398346,1.0000001e-06,0.9982699751853943,0.8885232210159302,0.8411999940872192
24,0.01735241711139679,1.0000001e-06,0.9983450174331665,0.8892728686332703,0.8413000106811523
25,0.017174525186419487,1.0000001e-06,0.9984149932861328,0.8901997208595276,0.8414999842643738
26,0.01702350378036499,1.0000001e-06,0.9984700083732605,0.8910297155380249,0.8413000106811523
27,0.016886532306671143,1.0000001e-06,0.9984949827194214,0.8919935822486877,0.8416000008583069
28,0.01675790175795555,1.0000001e-06,0.9985449910163879,0.8929579854011536,0.8416000008583069
29,0.016636090353131294,1.0000001e-06,0.9985700249671936,0.8939571380615234,0.8414999842643738
