epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2742244005203247,0.001,0.5355799794197083,0.9756313562393188,0.6525999903678894
1,0.835233747959137,0.001,0.7048850059509277,0.7562621831893921,0.7350000143051147
2,0.6537081599235535,0.001,0.7716150283813477,0.6384292244911194,0.7763000130653381
3,0.5385727882385254,0.001,0.8131849765777588,0.5845912098884583,0.8008999824523926
4,0.45881617069244385,0.001,0.8410050272941589,0.5994821786880493,0.8044999837875366
5,0.3990810215473175,0.001,0.8613899946212769,0.5781735777854919,0.8140000104904175
6,0.3519975244998932,0.001,0.8771100044250488,0.5566158890724182,0.819599986076355
7,0.31304028630256653,0.001,0.8907750248908997,0.5587425827980042,0.8299999833106995
8,0.1965433955192566,0.000100000005,0.9320650100708008,0.5571736097335815,0.8429999947547913
9,0.1660875529050827,0.000100000005,0.9432250261306763,0.5835254192352295,0.8428000211715698
10,0.14802652597427368,0.000100000005,0.9504299759864807,0.6090226769447327,0.8410000205039978
11,0.1331222504377365,0.000100000005,0.9561949968338013,0.6385749578475952,0.8392999768257141
12,0.11977297812700272,0.000100000005,0.9612550139427185,0.6688721179962158,0.8378999829292297
13,0.10752975940704346,0.000100000005,0.966189980506897,0.703249990940094,0.8373000025749207
14,0.09615181386470795,0.000100000005,0.9707350134849548,0.7385070323944092,0.8356999754905701
15,0.08651966601610184,1.0000001e-05,0.9726150035858154,0.7303895950317383,0.8337000012397766
16,0.0817992091178894,1.0000001e-05,0.9748600125312805,0.7350333333015442,0.8341000080108643
17,0.07957116514444351,1.0000001e-05,0.9759250283241272,0.7400455474853516,0.8339999914169312
18,0.07771047204732895,1.0000001e-05,0.9768249988555908,0.745327889919281,0.8341000080108643
19,0.0760328471660614,1.0000001e-05,0.977554976940155,0.7507832050323486,0.8335999846458435
20,0.07444722950458527,1.0000001e-05,0.9782000184059143,0.7562237977981567,0.8325999975204468
21,0.07293085008859634,1.0000001e-05,0.9788050055503845,0.7616012692451477,0.8324000239372253
22,0.07226832211017609,1.0000001e-06,0.9788450002670288,0.7565295100212097,0.8339999914169312
23,0.07158737629652023,1.0000001e-06,0.9790949821472168,0.7565335631370544,0.8342000246047974
24,0.07128188759088516,1.0000001e-06,0.9792900085449219,0.7567645311355591,0.8338000178337097
25,0.07104586064815521,1.0000001e-06,0.9793850183486938,0.7571423649787903,0.8337000012397766
26,0.07083971053361893,1.0000001e-06,0.9794800281524658,0.7576116323471069,0.8335999846458435
27,0.07064920663833618,1.0000001e-06,0.979544997215271,0.7581280469894409,0.8337000012397766
28,0.07046882808208466,1.0000001e-06,0.9796050190925598,0.758530855178833,0.8335999846458435
29,0.07029563188552856,1.0000001e-06,0.9796800017356873,0.7590435743331909,0.8338000178337097
