epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.3414369821548462,0.001,0.5085300207138062,1.116028070449829,0.609000027179718
1,0.9027477502822876,0.001,0.6795650124549866,0.9052476286888123,0.6917999982833862
2,0.7263545989990234,0.001,0.744795024394989,0.7426047325134277,0.7480999827384949
3,0.6037059426307678,0.001,0.7899749875068665,0.6732295751571655,0.7749000191688538
4,0.5162190198898315,0.001,0.8217399716377258,0.6237016320228577,0.7942000031471252
5,0.450806200504303,0.001,0.8449749946594238,0.6014893054962158,0.8087000250816345
6,0.3990303575992584,0.001,0.8621150255203247,0.5833361148834229,0.8177000284194946
7,0.3575110137462616,0.001,0.876895010471344,0.6087096333503723,0.814300000667572
8,0.2421545684337616,0.000100000005,0.9169849753379822,0.5192484855651855,0.8431000113487244
9,0.21354380249977112,0.000100000005,0.9274600148200989,0.5297354459762573,0.8450000286102295
10,0.19608384370803833,0.000100000005,0.9339100122451782,0.5415226221084595,0.8450999855995178
11,0.1815224587917328,0.000100000005,0.9394199848175049,0.556445837020874,0.8452000021934509
12,0.1683325320482254,0.000100000005,0.9445750117301941,0.5733902454376221,0.8454999923706055
13,0.15613043308258057,0.000100000005,0.9494950175285339,0.5908220410346985,0.8450999855995178
14,0.14468125998973846,0.000100000005,0.9540650248527527,0.6120336055755615,0.8432999849319458
15,0.13162659108638763,1.0000001e-05,0.9576449990272522,0.5978750586509705,0.8450000286102295
16,0.12735047936439514,1.0000001e-05,0.9595500230789185,0.5994030833244324,0.8456000089645386
17,0.1252192258834839,1.0000001e-05,0.9604700207710266,0.6018189191818237,0.8450999855995178
18,0.12344077229499817,1.0000001e-05,0.9612200260162354,0.6045387983322144,0.8447999954223633
19,0.12179699540138245,1.0000001e-05,0.9619749784469604,0.6073886752128601,0.8449000120162964
20,0.12022646516561508,1.0000001e-05,0.9626500010490417,0.6101993322372437,0.8446000218391418
21,0.11871228367090225,1.0000001e-05,0.9632650017738342,0.6129847168922424,0.8445000052452087
22,0.11720103770494461,1.0000001e-06,0.9637100100517273,0.6146239638328552,0.8442999720573425
23,0.11669003963470459,1.0000001e-06,0.9641299843788147,0.61453777551651,0.8446999788284302
24,0.11642816662788391,1.0000001e-06,0.9642400145530701,0.6146228909492493,0.8447999954223633
25,0.11621998995542526,1.0000001e-06,0.9643599987030029,0.614760160446167,0.8449000120162964
26,0.11603078991174698,1.0000001e-06,0.9644650220870972,0.6149941086769104,0.8446999788284302
27,0.11585213989019394,1.0000001e-06,0.9645000100135803,0.6152056455612183,0.8446000218391418
28,0.11567968130111694,1.0000001e-06,0.9645599722862244,0.6154768466949463,0.8447999954223633
29,0.11551299691200256,1.0000001e-06,0.9646700024604797,0.6157364249229431,0.8446999788284302
