epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.1026757955551147,0.001,0.608240008354187,0.757409393787384,0.7396000027656555
1,0.6768136024475098,0.001,0.7657700181007385,0.6706603765487671,0.7803000211715698
2,0.5304192304611206,0.001,0.816444993019104,0.6117640137672424,0.801800012588501
3,0.43918585777282715,0.001,0.8479999899864197,0.6327997446060181,0.8062999844551086
4,0.3743603229522705,0.001,0.8695300221443176,0.650033175945282,0.8109999895095825
5,0.32415685057640076,0.001,0.8863300085067749,0.6424806714057922,0.8127999901771545
6,0.28381505608558655,0.001,0.9001049995422363,0.7073550820350647,0.8080000281333923
7,0.25043967366218567,0.001,0.9115049839019775,0.6743808388710022,0.8184999823570251
8,0.15083128213882446,0.000100000005,0.9492250084877014,0.6313331723213196,0.840399980545044
9,0.109147809445858,0.000100000005,0.9655849933624268,0.6652688384056091,0.839900016784668
10,0.08721599727869034,0.000100000005,0.9747350215911865,0.7034797668457031,0.8375999927520752
11,0.07051829993724823,0.000100000005,0.9821550250053406,0.7468627095222473,0.8355000019073486
12,0.05681735277175903,0.000100000005,0.9874799847602844,0.7926658391952515,0.8349000215530396
13,0.045165061950683594,0.000100000005,0.9915599822998047,0.838433027267456,0.8342000246047974
14,0.03531552851200104,0.000100000005,0.994700014591217,0.891729474067688,0.8331999778747559
15,0.0305650532245636,1.0000001e-05,0.9942349791526794,0.8708493113517761,0.8384000062942505
16,0.02657807618379593,1.0000001e-05,0.996209979057312,0.876137375831604,0.8382999897003174
17,0.024764757603406906,1.0000001e-05,0.996969997882843,0.882908284664154,0.8384000062942505
18,0.02335105463862419,1.0000001e-05,0.9974049925804138,0.890000581741333,0.8385999798774719
19,0.022124256938695908,1.0000001e-05,0.9977800250053406,0.8974388837814331,0.8389999866485596
20,0.02101188153028488,1.0000001e-05,0.9980999827384949,0.9050608277320862,0.838699996471405
21,0.01998542807996273,1.0000001e-05,0.9983450174331665,0.9128367900848389,0.8381999731063843
22,0.019798900932073593,1.0000001e-06,0.9982650279998779,0.9124813675880432,0.8375999927520752
23,0.019351497292518616,1.0000001e-06,0.9983649849891663,0.9123080372810364,0.8385000228881836
24,0.019120754674077034,1.0000001e-06,0.9984149932861328,0.9125016331672668,0.8385999798774719
25,0.018947917968034744,1.0000001e-06,0.9984800219535828,0.9129152297973633,0.8384000062942505
26,0.01880180463194847,1.0000001e-06,0.998520016670227,0.9134809374809265,0.838100016117096
27,0.01867092214524746,1.0000001e-06,0.9985600113868713,0.9141551852226257,0.8378999829292297
28,0.018548548221588135,1.0000001e-06,0.9985799789428711,0.91487717628479,0.8379999995231628
29,0.018432296812534332,1.0000001e-06,0.9986050128936768,0.9156241416931152,0.8379999995231628
