epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2646623849868774,0.001,0.5397599935531616,0.9461487531661987,0.6643000245094299
1,0.7948281168937683,0.001,0.7219750285148621,0.794182538986206,0.736299991607666
2,0.6029499769210815,0.001,0.7911099791526794,0.6543712615966797,0.7825000286102295
3,0.49387285113334656,0.001,0.8286449909210205,0.6363656520843506,0.792900025844574
4,0.4200386703014374,0.001,0.8546900153160095,0.6088818311691284,0.8044999837875366
5,0.3644183874130249,0.001,0.8736600279808044,0.6159467101097107,0.8108000159263611
6,0.3201487958431244,0.001,0.8892949819564819,0.6325384378433228,0.8148999810218811
7,0.28459590673446655,0.001,0.8997750282287598,0.6046958565711975,0.8238000273704529
8,0.1720419079065323,0.000100000005,0.9394749999046326,0.5659790635108948,0.8474000096321106
9,0.14086855947971344,0.000100000005,0.952085018157959,0.5856581926345825,0.849399983882904
10,0.12301333248615265,0.000100000005,0.9589499831199646,0.6128533482551575,0.8482999801635742
11,0.1086447685956955,0.000100000005,0.9645950198173523,0.6396951079368591,0.8482000231742859
12,0.09591008722782135,0.000100000005,0.9701250195503235,0.6719285249710083,0.8489000201225281
13,0.08440884947776794,0.000100000005,0.9748150110244751,0.7066271305084229,0.847599983215332
14,0.07371869683265686,0.000100000005,0.9790199995040894,0.7456579804420471,0.8464999794960022
15,0.06528628617525101,1.0000001e-05,0.980430006980896,0.7404123544692993,0.847599983215332
16,0.06121920049190521,1.0000001e-05,0.9824650287628174,0.7437286376953125,0.8482999801635742
17,0.05915249511599541,1.0000001e-05,0.9832900166511536,0.7477628588676453,0.8485999703407288
18,0.05745738744735718,1.0000001e-05,0.9841099977493286,0.7528606653213501,0.848800003528595
19,0.055913425981998444,1.0000001e-05,0.9847599864006042,0.757811963558197,0.848800003528595
20,0.054468896239995956,1.0000001e-05,0.9854249954223633,0.7631222605705261,0.8489999771118164
21,0.05308692529797554,1.0000001e-05,0.9860150218009949,0.7684041857719421,0.8489000201225281
22,0.05284208431839943,1.0000001e-06,0.9856799840927124,0.7559005618095398,0.8496999740600586
23,0.05196170508861542,1.0000001e-06,0.9862599968910217,0.7553427219390869,0.8490999937057495
24,0.05167020857334137,1.0000001e-06,0.9864199757575989,0.7553585171699524,0.8490999937057495
25,0.05145683512091637,1.0000001e-06,0.986519992351532,0.7554873824119568,0.8489999771118164
26,0.051268693059682846,1.0000001e-06,0.986615002155304,0.7557849884033203,0.8489999771118164
27,0.05109376087784767,1.0000001e-06,0.9867050051689148,0.7561055421829224,0.8489999771118164
28,0.05093105137348175,1.0000001e-06,0.9868249893188477,0.7565265893936157,0.8490999937057495
29,0.05077186971902847,1.0000001e-06,0.9869300127029419,0.7568503618240356,0.8489999771118164
