epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.0360270738601685,0.001,0.6321899890899658,1.1734604835510254,0.6171000003814697
1,0.6446626782417297,0.001,0.7774649858474731,0.8919101357460022,0.7077999711036682
2,0.5033093094825745,0.001,0.8261449933052063,0.8019150495529175,0.7409999966621399
3,0.41469624638557434,0.001,0.8569250106811523,0.7440057396888733,0.765999972820282
4,0.34952473640441895,0.001,0.8787199854850769,0.7014224529266357,0.7924000024795532
5,0.29964831471443176,0.001,0.8960099816322327,0.7527761459350586,0.7894999980926514
6,0.2586813271045685,0.001,0.9095600247383118,0.6989464163780212,0.7993000149726868
7,0.22618503868579865,0.001,0.920074999332428,0.7964006662368774,0.7943999767303467
8,0.14735163748264313,0.000100000005,0.9492300152778625,0.5548941493034363,0.8464999794960022
9,0.10821760445833206,0.000100000005,0.9649350047111511,0.5791724324226379,0.8486999869346619
10,0.08714494854211807,0.000100000005,0.9735000133514404,0.6110773682594299,0.8467000126838684
11,0.07072050869464874,0.000100000005,0.9804499745368958,0.6473814845085144,0.8460000157356262
12,0.056938536465168,0.000100000005,0.9860600233078003,0.6877197027206421,0.84579998254776
13,0.045075055211782455,0.000100000005,0.9906299710273743,0.732927143573761,0.8456000089645386
14,0.03467535227537155,0.000100000005,0.9942600131034851,0.7849077582359314,0.8449000120162964
15,0.029090983793139458,1.0000001e-05,0.9944850206375122,0.7848358750343323,0.8447999954223633
16,0.025177747011184692,1.0000001e-05,0.9963949918746948,0.7900418639183044,0.8463000059127808
17,0.023400012403726578,1.0000001e-05,0.9971150159835815,0.7965639233589172,0.8464000225067139
18,0.022000594064593315,1.0000001e-05,0.9976000189781189,0.8032897710800171,0.8460999727249146
19,0.020778056234121323,1.0000001e-05,0.9979349970817566,0.8105356693267822,0.8461999893188477
20,0.01965184696018696,1.0000001e-05,0.9982050061225891,0.8179597854614258,0.8458999991416931
21,0.01860491745173931,1.0000001e-05,0.9984350204467773,0.8255130052566528,0.8460999727249146
22,0.018070124089717865,1.0000001e-06,0.9984850287437439,0.8262959718704224,0.8460999727249146
23,0.01770780235528946,1.0000001e-06,0.9985399842262268,0.8267817497253418,0.8460999727249146
24,0.017505522817373276,1.0000001e-06,0.9986199736595154,0.8275960087776184,0.8457000255584717
25,0.017352890223264694,1.0000001e-06,0.9986649751663208,0.828489363193512,0.8454999923706055
26,0.01722032018005848,1.0000001e-06,0.9987300038337708,0.8293102383613586,0.845300018787384
27,0.01710011251270771,1.0000001e-06,0.9987549781799316,0.8302263617515564,0.845300018787384
28,0.01698475144803524,1.0000001e-06,0.9987850189208984,0.8309694528579712,0.8453999757766724
29,0.016874317079782486,1.0000001e-06,0.9988449811935425,0.8318134546279907,0.8454999923706055
