epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.057232141494751,0.001,0.6274399757385254,0.7400022745132446,0.7494999766349792
1,0.6594786643981934,0.001,0.7733100056648254,0.5904965400695801,0.8019999861717224
2,0.5171954035758972,0.001,0.8216500282287598,0.555559515953064,0.8154000043869019
3,0.4260338246822357,0.001,0.853285014629364,0.5834195017814636,0.8108999729156494
4,0.36020171642303467,0.001,0.8749899864196777,0.5559099316596985,0.8241999745368958
5,0.30896472930908203,0.001,0.891605019569397,0.619439423084259,0.8187000155448914
6,0.2678883373737335,0.001,0.9059150218963623,0.6243273019790649,0.821399986743927
7,0.2352711707353592,0.001,0.9168750047683716,0.6871094703674316,0.8125
8,0.14790567755699158,0.000100000005,0.9495300054550171,0.5792232155799866,0.845300018787384
9,0.1064385175704956,0.000100000005,0.9662700295448303,0.6139698028564453,0.8445000052452087
10,0.08484025299549103,0.000100000005,0.9751099944114685,0.6532055139541626,0.8434000015258789
11,0.06840931624174118,0.000100000005,0.9817050099372864,0.6931264996528625,0.8440999984741211
12,0.05486711114645004,0.000100000005,0.9870399832725525,0.7379156351089478,0.843999981880188
13,0.043237440288066864,0.000100000005,0.9913349747657776,0.7911818623542786,0.8424000144004822
14,0.0332140251994133,0.000100000005,0.9946500062942505,0.851905882358551,0.8410000205039978
15,0.028282536193728447,1.0000001e-05,0.9945449829101562,0.8462679982185364,0.8416000008583069
16,0.024300172924995422,1.0000001e-05,0.9965199828147888,0.8525655269622803,0.8416000008583069
17,0.022437427192926407,1.0000001e-05,0.9973400235176086,0.8601624965667725,0.8421000242233276
18,0.021002372726798058,1.0000001e-05,0.9977949857711792,0.8685871362686157,0.8424999713897705
19,0.01976277306675911,1.0000001e-05,0.9981549978256226,0.8771246075630188,0.842199981212616
20,0.01864444836974144,1.0000001e-05,0.9984850287437439,0.8859268426895142,0.8424999713897705
21,0.017609236761927605,1.0000001e-05,0.9986500144004822,0.895096480846405,0.8420000076293945
22,0.01736437901854515,1.0000001e-06,0.9985100030899048,0.891872763633728,0.8417999744415283
23,0.016907164826989174,1.0000001e-06,0.9986699819564819,0.8920855522155762,0.84170001745224
24,0.01667252741754055,1.0000001e-06,0.9987599849700928,0.8927420973777771,0.8416000008583069
25,0.0165012925863266,1.0000001e-06,0.9988150000572205,0.8935654163360596,0.84170001745224
26,0.016357913613319397,1.0000001e-06,0.9988600015640259,0.8943163156509399,0.8414999842643738
27,0.01622861810028553,1.0000001e-06,0.9988750219345093,0.8951781392097473,0.8413000106811523
28,0.016108067706227303,1.0000001e-06,0.9988899827003479,0.8960805535316467,0.8414000272750854
29,0.015992434695363045,1.0000001e-06,0.998924970626831,0.8969786167144775,0.8414999842643738
