epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2290273904800415,0.001,0.5539199709892273,1.1210681200027466,0.6014000177383423
1,0.7961435317993164,0.001,0.7195150256156921,0.8265601396560669,0.7178000211715698
2,0.6274304389953613,0.001,0.7806050181388855,0.7117158770561218,0.7610999941825867
3,0.5224052667617798,0.001,0.818494975566864,0.6661777496337891,0.7756999731063843
4,0.4481655955314636,0.001,0.8441900014877319,0.6737644672393799,0.7818999886512756
5,0.39118897914886475,0.001,0.8632550239562988,0.6286860108375549,0.7990999817848206
6,0.3448951840400696,0.001,0.8790749907493591,0.6755651831626892,0.8004000186920166
7,0.30843135714530945,0.001,0.8916500210762024,0.6703006625175476,0.8066999912261963
8,0.18280866742134094,0.000100000005,0.936644971370697,0.564142107963562,0.8443999886512756
9,0.15106740593910217,0.000100000005,0.9485750198364258,0.5839940905570984,0.8458999991416931
10,0.13247153162956238,0.000100000005,0.955685019493103,0.6075258851051331,0.8454999923706055
11,0.11732350289821625,0.000100000005,0.9616100192070007,0.6315759420394897,0.8464000225067139
12,0.10379166156053543,0.000100000005,0.9669049978256226,0.660618007183075,0.8446999788284302
13,0.09148933738470078,0.000100000005,0.9719949960708618,0.693990170955658,0.8431000113487244
14,0.08006719499826431,0.000100000005,0.976514995098114,0.730725884437561,0.8431000113487244
15,0.0703493133187294,1.0000001e-05,0.9783400297164917,0.7382305860519409,0.8471999764442444
16,0.06604310870170593,1.0000001e-05,0.9803500175476074,0.7438945770263672,0.8456000089645386
17,0.06398513913154602,1.0000001e-05,0.9812899827957153,0.7492086291313171,0.845300018787384
18,0.06222105398774147,1.0000001e-05,0.9820650219917297,0.7543228268623352,0.8447999954223633
19,0.060608066618442535,1.0000001e-05,0.9827749729156494,0.7595432996749878,0.8446000218391418
20,0.05909097567200661,1.0000001e-05,0.983489990234375,0.7648854851722717,0.8446999788284302
21,0.05764732509851456,1.0000001e-05,0.9841349720954895,0.7703157663345337,0.8446999788284302
22,0.05748661980032921,1.0000001e-06,0.9836099743843079,0.7675619721412659,0.8458999991416931
23,0.05656849592924118,1.0000001e-06,0.9840899705886841,0.7667902708053589,0.8456000089645386
24,0.056223731487989426,1.0000001e-06,0.9843249917030334,0.7665537595748901,0.8456000089645386
25,0.05598505213856697,1.0000001e-06,0.984470009803772,0.766623318195343,0.8457000255584717
26,0.05578593164682388,1.0000001e-06,0.9845550060272217,0.7668402194976807,0.8457000255584717
27,0.0556032620370388,1.0000001e-06,0.9846400022506714,0.767158031463623,0.8456000089645386
28,0.05543244257569313,1.0000001e-06,0.9847149848937988,0.7675249576568604,0.8454999923706055
29,0.05526801198720932,1.0000001e-06,0.9847800135612488,0.7679440379142761,0.8453999757766724
