epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2677849531173706,0.001,0.5383250117301941,1.118627905845642,0.6060000061988831
1,0.8225489258766174,0.001,0.7097349762916565,0.8571323156356812,0.7014999985694885
2,0.6361516118049622,0.001,0.7787349820137024,0.701510488986969,0.7566999793052673
3,0.5222963690757751,0.001,0.8192600011825562,0.6440532207489014,0.7810999751091003
4,0.4447927474975586,0.001,0.8463000059127808,0.6313294768333435,0.7914999723434448
5,0.38586893677711487,0.001,0.8660500049591064,0.6221825480461121,0.7972000241279602
6,0.34082773327827454,0.001,0.8822649717330933,0.62420254945755,0.8044999837875366
7,0.3029402792453766,0.001,0.894914984703064,0.6094915270805359,0.8129000067710876
8,0.19227027893066406,0.000100000005,0.9339249730110168,0.5547448992729187,0.8453999757766724
9,0.1620967835187912,0.000100000005,0.9449300169944763,0.5776627063751221,0.8450999855995178
10,0.143898606300354,0.000100000005,0.9519450068473816,0.6001402139663696,0.8460000157356262
11,0.12872596085071564,0.000100000005,0.9579600095748901,0.6256698966026306,0.8453999757766724
12,0.11528551578521729,0.000100000005,0.9633299708366394,0.6527557373046875,0.8442000150680542
13,0.10307813435792923,0.000100000005,0.9681699872016907,0.6818962693214417,0.8435999751091003
14,0.09164580702781677,0.000100000005,0.9725199937820435,0.7135223746299744,0.8424000144004822
15,0.08240377902984619,1.0000001e-05,0.9740999937057495,0.7157297134399414,0.8457000255584717
16,0.07781869918107986,1.0000001e-05,0.9761949777603149,0.7199590802192688,0.8456000089645386
17,0.07561299949884415,1.0000001e-05,0.977429986000061,0.7246115803718567,0.8450999855995178
18,0.07378063350915909,1.0000001e-05,0.9783499836921692,0.7292435765266418,0.845300018787384
19,0.07210351526737213,1.0000001e-05,0.9791300296783447,0.7340636849403381,0.8453999757766724
20,0.0705207884311676,1.0000001e-05,0.9799399971961975,0.7388297915458679,0.8450000286102295
21,0.06899964064359665,1.0000001e-05,0.9806399941444397,0.7438286542892456,0.8452000021934509
22,0.06838971376419067,1.0000001e-06,0.9803749918937683,0.7430140376091003,0.8450999855995178
23,0.06777370721101761,1.0000001e-06,0.9806600213050842,0.7427663803100586,0.8450000286102295
24,0.06749087572097778,1.0000001e-06,0.9807999730110168,0.7428396940231323,0.8450000286102295
25,0.06726765632629395,1.0000001e-06,0.9808650016784668,0.7431607246398926,0.8452000021934509
26,0.06706935912370682,1.0000001e-06,0.9809899926185608,0.7435277104377747,0.8454999923706055
27,0.06688147038221359,1.0000001e-06,0.9810649752616882,0.7439263463020325,0.8453999757766724
28,0.06670226156711578,1.0000001e-06,0.9811999797821045,0.7443320751190186,0.8454999923706055
29,0.06653060764074326,1.0000001e-06,0.9812700152397156,0.744756817817688,0.8454999923706055
