epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.3726787567138672,0.001,0.4954099953174591,1.0859367847442627,0.6071000099182129
1,0.9208483695983887,0.001,0.6731849908828735,0.8970665335655212,0.6890000104904175
2,0.7370008826255798,0.001,0.741919994354248,0.749474287033081,0.741599977016449
3,0.6139726042747498,0.001,0.7858849763870239,0.6931259036064148,0.7653999924659729
4,0.530832827091217,0.001,0.8158599734306335,0.6379225850105286,0.7821000218391418
5,0.4673939049243927,0.001,0.8376650214195251,0.6172332763671875,0.7914999723434448
6,0.41622164845466614,0.001,0.855804979801178,0.6016862988471985,0.8034999966621399
7,0.3712552785873413,0.001,0.8716300129890442,0.566771924495697,0.8163999915122986
8,0.2553901672363281,0.000100000005,0.9119150042533875,0.5224682688713074,0.8359000086784363
9,0.22803299129009247,0.000100000005,0.9219149947166443,0.5311230421066284,0.8366000056266785
10,0.21125347912311554,0.000100000005,0.9280999898910522,0.5432968139648438,0.8363999724388123
11,0.19718332588672638,0.000100000005,0.933650016784668,0.5556824803352356,0.8349000215530396
12,0.18454623222351074,0.000100000005,0.938664972782135,0.5697484612464905,0.8356999754905701
13,0.17276102304458618,0.000100000005,0.9430149793624878,0.5859630703926086,0.835099995136261
14,0.161666139960289,0.000100000005,0.9475299715995789,0.6022733449935913,0.8360000252723694
15,0.1465834528207779,1.0000001e-05,0.9522050023078918,0.6047337651252747,0.8360999822616577
16,0.14272308349609375,1.0000001e-05,0.953719973564148,0.6063866019248962,0.8360000252723694
17,0.14069686830043793,1.0000001e-05,0.9547200202941895,0.6085530519485474,0.8360999822616577
18,0.13898171484470367,1.0000001e-05,0.9554949998855591,0.6109102964401245,0.8356999754905701
19,0.1374076008796692,1.0000001e-05,0.9562299847602844,0.6132320761680603,0.8357999920845032
20,0.13590042293071747,1.0000001e-05,0.9569200277328491,0.6158181428909302,0.8355000019073486
21,0.13443663716316223,1.0000001e-05,0.9573850035667419,0.6182870864868164,0.8355000019073486
22,0.13268499076366425,1.0000001e-06,0.9579749703407288,0.613461971282959,0.8345999717712402
23,0.13221533596515656,1.0000001e-06,0.9581649899482727,0.6137301325798035,0.8346999883651733
24,0.13197122514247894,1.0000001e-06,0.9582099914550781,0.6140283942222595,0.8346999883651733
25,0.13177065551280975,1.0000001e-06,0.9582650065422058,0.6143152117729187,0.8345000147819519
26,0.13159219920635223,1.0000001e-06,0.9583250284194946,0.6145568490028381,0.8342999815940857
27,0.13142244517803192,1.0000001e-06,0.9583849906921387,0.614840567111969,0.8345000147819519
28,0.13125772774219513,1.0000001e-06,0.9584500193595886,0.6151282787322998,0.8343999981880188
29,0.13109640777111053,1.0000001e-06,0.9585300087928772,0.6153813600540161,0.8342999815940857
