epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2511422634124756,0.001,0.5436350107192993,0.9148030281066895,0.6797999739646912
1,0.7966137528419495,0.001,0.7202950119972229,0.7022996544837952,0.758400022983551
2,0.615618109703064,0.001,0.7851849794387817,0.6213754415512085,0.7858999967575073
3,0.5074002146720886,0.001,0.8230850100517273,0.589339017868042,0.8001000285148621
4,0.4331223964691162,0.001,0.8493049740791321,0.6361497640609741,0.7997999787330627
5,0.37890496850013733,0.001,0.8677600026130676,0.6277552843093872,0.8044999837875366
6,0.33511433005332947,0.001,0.8826299905776978,0.6086728572845459,0.8137999773025513
7,0.2988978624343872,0.001,0.8950949907302856,0.66414874792099,0.8116000294685364
8,0.1786154955625534,0.000100000005,0.9381300210952759,0.5621461272239685,0.8450999855995178
9,0.14632031321525574,0.000100000005,0.9498850107192993,0.5850049257278442,0.8434000015258789
10,0.12762415409088135,0.000100000005,0.9568650126457214,0.6084203124046326,0.8450000286102295
11,0.11239678412675858,0.000100000005,0.9630450010299683,0.6366868019104004,0.8454999923706055
12,0.09914695471525192,0.000100000005,0.9683499932289124,0.666512668132782,0.8446000218391418
13,0.08711347728967667,0.000100000005,0.9731500148773193,0.7022780776023865,0.8440999984741211
14,0.07623795419931412,0.000100000005,0.9776350259780884,0.7403950095176697,0.840499997138977
15,0.06717784702777863,1.0000001e-05,0.9791449904441833,0.7399604320526123,0.8428999781608582
16,0.06277437508106232,1.0000001e-05,0.9813200235366821,0.746177613735199,0.8424000144004822
17,0.060716837644577026,1.0000001e-05,0.9822549819946289,0.7518314719200134,0.8422999978065491
18,0.05900698900222778,1.0000001e-05,0.983144998550415,0.7577336430549622,0.84170001745224
19,0.057442806661129,1.0000001e-05,0.9838050007820129,0.76369309425354,0.8422999978065491
20,0.055985815823078156,1.0000001e-05,0.9843850135803223,0.7695714235305786,0.8421000242233276
21,0.05458240211009979,1.0000001e-05,0.9849299788475037,0.7755218744277954,0.842199981212616
22,0.054176654666662216,1.0000001e-06,0.9848750233650208,0.7775408029556274,0.8424999713897705
23,0.053354501724243164,1.0000001e-06,0.9853050112724304,0.7771658897399902,0.8424000144004822
24,0.0530768446624279,1.0000001e-06,0.985450029373169,0.7772585153579712,0.8427000045776367
25,0.052871230989694595,1.0000001e-06,0.9855149984359741,0.7775610089302063,0.8428000211715698
26,0.05268870294094086,1.0000001e-06,0.985605001449585,0.7779287099838257,0.8428999781608582
27,0.05251963436603546,1.0000001e-06,0.9856749773025513,0.7783469557762146,0.8431000113487244
28,0.05235636606812477,1.0000001e-06,0.9857349991798401,0.7788158059120178,0.8431000113487244
29,0.052200086414813995,1.0000001e-06,0.9858149886131287,0.7792811989784241,0.8431000113487244
