epoch,loss,lr,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.0894111394882202,0.001,0.6129800081253052,0.7410532832145691,0.7472000122070312
1,0.6740244626998901,0.001,0.7658249735832214,0.6529988646507263,0.7828999757766724
2,0.5310394167900085,0.001,0.8165599703788757,0.635582447052002,0.7922000288963318
3,0.44289645552635193,0.001,0.8462749719619751,0.6387719511985779,0.7990999817848206
4,0.3771438002586365,0.001,0.8691549897193909,0.6687395572662354,0.7967000007629395
5,0.32557380199432373,0.001,0.8862950205802917,0.6719655990600586,0.8133999705314636
6,0.28490573167800903,0.001,0.899495005607605,0.6841179132461548,0.8120999932289124
7,0.25277769565582275,0.001,0.9104949831962585,0.6962348222732544,0.8149999976158142
8,0.15260982513427734,0.000100000005,0.9476900100708008,0.6214669942855835,0.8407999873161316
9,0.11195381730794907,0.000100000005,0.9644050002098083,0.6490582227706909,0.8425999879837036
10,0.09019497781991959,0.000100000005,0.9735350012779236,0.6818922162055969,0.8436999917030334
11,0.07349568605422974,0.000100000005,0.9808149933815002,0.7195495367050171,0.8420000076293945
12,0.059718482196331024,0.000100000005,0.9865149855613708,0.7628431916236877,0.8399999737739563
13,0.04801120236515999,0.000100000005,0.9908450245857239,0.8117271661758423,0.8389999866485596
14,0.037983488291502,0.000100000005,0.9941350221633911,0.8652450442314148,0.8384000062942505
15,0.03329024836421013,1.0000001e-05,0.993690013885498,0.8579084277153015,0.8400999903678894
16,0.029237208887934685,1.0000001e-05,0.9957749843597412,0.8632556796073914,0.840499997138977
17,0.027364538982510567,1.0000001e-05,0.9965500235557556,0.8696793913841248,0.8406999707221985
18,0.025891408324241638,1.0000001e-05,0.9970549941062927,0.876707911491394,0.8398000001907349
19,0.02460435964167118,1.0000001e-05,0.9974849820137024,0.8839865326881409,0.8393999934196472
20,0.023436283692717552,1.0000001e-05,0.9977700114250183,0.8913310766220093,0.8392999768257141
21,0.02235206589102745,1.0000001e-05,0.9980850219726562,0.8988168835639954,0.8391000032424927
22,0.02224619686603546,1.0000001e-06,0.9978100061416626,0.8988847732543945,0.8406000137329102
23,0.021723998710513115,1.0000001e-06,0.9980700016021729,0.8999015688896179,0.840399980545044
24,0.02146057039499283,1.0000001e-06,0.9981250166893005,0.9007053971290588,0.8403000235557556
25,0.021272195503115654,1.0000001e-06,0.9981799721717834,0.9013434648513794,0.840399980545044
26,0.02111566625535488,1.0000001e-06,0.9982349872589111,0.9020512700080872,0.8400999903678894
27,0.020976759493350983,1.0000001e-06,0.9982399940490723,0.9027662873268127,0.8400999903678894
28,0.02084772288799286,1.0000001e-06,0.9983149766921997,0.903506338596344,0.8400999903678894
29,0.020724086090922356,1.0000001e-06,0.9983400106430054,0.9041717648506165,0.8400999903678894
